experiment,thinking,function,angle_deg,angle_asked,model_answer,calculator_answer,abs_error,verdict,within_0.001,decimals_given,format_exactly_5dp,tokens_generated,raw_text
variant: +0.5 degrees,OFF,cos,76.5,76.5,1.22919,0.23344536385590547,0.9957446361440945,FAIL,no,5.0,True,,1.22919
variant: +0.5 degrees,OFF,tan,76.5,76.5,4.16515,4.165299770090416,0.00014977009041672318,FAIL,yes,5.0,True,,4.16515
variant: +0.xx degrees (untabulated),OFF,sin,76.82,76.82,0.97335,0.9736585530483879,0.0003085530483878385,FAIL,yes,5.0,True,,0.97335
variant: +0.xx degrees (untabulated),OFF,cos,76.82,76.82,1.17365,0.22801101305796515,0.945638986942035,FAIL,no,5.0,True,,1.17365
variant: +0.xx degrees (untabulated),OFF,tan,76.82,76.82,2.43373,4.270225985974036,1.8364959859740355,FAIL,no,5.0,True,,2.43373
variant: +360 degrees,OFF,sin,76.0,436.0,-0.73135,0.9702957262759965,1.7016457262759963,FAIL,no,5.0,True,,-0.73135
variant: +360 degrees,OFF,cos,76.0,436.0,-0.71934,0.24192189559966767,0.9612618955996677,FAIL,no,5.0,True,,-0.71934
variant: +360 degrees,OFF,tan,76.0,436.0,-0.94936,4.0107809335358455,4.960140933535845,FAIL,no,5.0,True,,-0.94936
variant: negative angle,OFF,sin,-76.0,-76.0,-0.9703,-0.9702957262759965,4.273724003578394e-06,PASS,yes,5.0,True,,-0.97030
variant: negative angle,OFF,cos,-76.0,-76.0,0.24192,0.24192189559966767,1.8955996676783826e-06,PASS,yes,5.0,True,,0.24192
variant: negative angle,OFF,tan,-76.0,-76.0,-4.01078,-4.0107809335358455,9.335358459594545e-07,PASS,yes,5.0,True,,-4.01078
variant: integer (control),OFF,sin,77.0,77.0,0.97437,0.9743700647852352,6.478523528752334e-08,PASS,yes,5.0,True,,0.97437
variant: integer (control),OFF,cos,77.0,77.0,0.22495,0.22495105434386492,1.054343864909102e-06,PASS,yes,5.0,True,,0.22495
variant: integer (control),OFF,tan,77.0,77.0,4.33148,4.331475874284157,4.125715842739908e-06,PASS,yes,5.0,True,,4.33148
variant: +0.5 degrees,OFF,sin,77.5,77.5,0.9763,0.9762960071199334,3.992880066583382e-06,PASS,yes,5.0,True,,0.97630
variant: +0.5 degrees,OFF,cos,77.5,77.5,0.21644,0.2164396139381029,3.860618970896734e-07,PASS,yes,5.0,True,,0.21644
variant: +0.5 degrees,OFF,tan,77.5,77.5,4.81574,4.510708503662056,0.3050314963379437,FAIL,no,5.0,True,,4.81574
variant: +0.xx degrees (untabulated),OFF,sin,77.34,77.34,0.97572,0.975687787806105,3.2212193895042596e-05,FAIL,yes,5.0,True,,0.97572
variant: +0.xx degrees (untabulated),OFF,cos,77.34,77.34,0.22073,0.2191650992426236,0.0015649007573764195,FAIL,no,5.0,True,,0.22073
variant: +0.xx degrees (untabulated),OFF,tan,77.34,77.34,4.43315,4.45183923525152,0.018689235251519776,FAIL,no,5.0,True,,4.43315
variant: +360 degrees,OFF,sin,77.0,437.0,-0.73135,0.9743700647852352,1.7057200647852353,FAIL,no,5.0,True,,-0.73135
variant: +360 degrees,OFF,cos,77.0,437.0,-0.72097,0.22495105434386492,0.945921054343865,FAIL,no,5.0,True,,-0.72097
variant: +360 degrees,OFF,tan,77.0,437.0,-0.94936,4.331475874284157,5.280835874284158,FAIL,no,5.0,True,,-0.94936
variant: negative angle,OFF,sin,-77.0,-77.0,-0.97437,-0.9743700647852352,6.478523528752334e-08,PASS,yes,5.0,True,,-0.97437
variant: negative angle,OFF,cos,-77.0,-77.0,0.22495,0.22495105434386492,1.054343864909102e-06,PASS,yes,5.0,True,,0.22495
variant: negative angle,OFF,tan,-77.0,-77.0,-4.33148,-4.331475874284157,4.125715842739908e-06,PASS,yes,5.0,True,,-4.33148
variant: integer (control),OFF,sin,78.0,78.0,0.97815,0.9781476007338056,2.3992661943861293e-06,PASS,yes,5.0,True,,0.97815
variant: integer (control),OFF,cos,78.0,78.0,0.20791,0.20791169081775945,1.6908177594421314e-06,PASS,yes,5.0,True,,0.20791
variant: integer (control),OFF,tan,78.0,78.0,4.70463,4.704630109478451,1.0947845119346766e-07,PASS,yes,5.0,True,,4.70463
variant: +0.5 degrees,OFF,sin,78.5,78.5,0.97992,0.9799247046208296,4.704620829576456e-06,PASS,yes,5.0,True,,0.97992
variant: +0.5 degrees,OFF,cos,78.5,78.5,0.19509,0.1993679344171972,0.004277934417197177,FAIL,no,5.0,True,,0.19509
variant: +0.5 degrees,OFF,tan,78.5,78.5,4.01078,4.915157031071205,0.9043770310712054,FAIL,no,5.0,True,,4.01078
variant: +0.xx degrees (untabulated),OFF,sin,78.13,78.13,0.97872,0.978616819223948,0.00010318077605198095,FAIL,yes,5.0,True,,0.97872
variant: +0.xx degrees (untabulated),OFF,cos,78.13,78.13,0.2043,0.20569181104750542,0.001391811047505409,FAIL,no,5.0,True,,0.20430
variant: +0.xx degrees (untabulated),OFF,tan,78.13,78.13,4.0,4.75768487933597,0.7576848793359696,FAIL,no,5.0,True,,4.00000
variant: +360 degrees,OFF,sin,78.0,438.0,-0.74314,0.9781476007338056,1.7212876007338056,FAIL,no,5.0,True,,-0.74314
variant: +360 degrees,OFF,cos,78.0,438.0,-0.71934,0.20791169081775945,0.9272516908177595,FAIL,no,5.0,True,,-0.71934
variant: +360 degrees,OFF,tan,78.0,438.0,-0.95886,4.704630109478451,5.663490109478451,FAIL,no,5.0,True,,-0.95886
variant: negative angle,OFF,sin,-78.0,-78.0,-0.97815,-0.9781476007338056,2.3992661943861293e-06,PASS,yes,5.0,True,,-0.97815
variant: negative angle,OFF,cos,-78.0,-78.0,0.20791,0.20791169081775945,1.6908177594421314e-06,PASS,yes,5.0,True,,0.20791
variant: negative angle,OFF,tan,-78.0,-78.0,-4.70463,-4.704630109478451,1.0947845119346766e-07,PASS,yes,5.0,True,,-4.70463
variant: integer (control),OFF,sin,79.0,79.0,0.98163,0.981627183447664,2.816552336026845e-06,PASS,yes,5.0,True,,0.98163
variant: integer (control),OFF,cos,79.0,79.0,0.19081,0.19080899537654492,1.004623455092002e-06,PASS,yes,5.0,True,,0.19081
variant: integer (control),OFF,tan,79.0,79.0,5.14455,5.144554015970307,4.015970307413852e-06,PASS,yes,5.0,True,,5.14455
variant: +0.5 degrees,OFF,sin,79.5,79.5,0.98325,0.9832549075639546,4.907563954659189e-06,PASS,yes,5.0,True,,0.98325
variant: +0.5 degrees,OFF,cos,79.5,79.5,0.18224,0.18223552549214744,4.4745078525698645e-06,PASS,yes,5.0,True,,0.18224
variant: +0.5 degrees,OFF,tan,79.5,79.5,5.75877,5.395517174319138,0.3632528256808625,FAIL,no,5.0,True,,5.75877
variant: +0.xx degrees (untabulated),OFF,sin,79.71,79.71,0.98403,0.9839162298215935,0.00011377017840641379,FAIL,yes,5.0,True,,0.98403
variant: +0.xx degrees (untabulated),OFF,cos,79.71,79.71,0.17838,0.17863049206017767,0.00025049206017765946,FAIL,yes,5.0,True,,0.17838
variant: +0.xx degrees (untabulated),OFF,tan,79.71,79.71,5.0,5.508109049434451,0.5081090494344513,FAIL,no,5.0,True,,5.00000
variant: +360 degrees,OFF,sin,79.0,439.0,-0.73135,0.981627183447664,1.712977183447664,FAIL,no,5.0,True,,-0.73135
variant: +360 degrees,OFF,cos,79.0,439.0,-0.71934,0.19080899537654492,0.9101489953765449,FAIL,no,5.0,True,,-0.71934
variant: +360 degrees,OFF,tan,79.0,439.0,-0.96569,5.144554015970307,6.1102440159703075,FAIL,no,5.0,True,,-0.96569
variant: negative angle,OFF,sin,-79.0,-79.0,-0.98163,-0.981627183447664,2.816552336026845e-06,PASS,yes,5.0,True,,-0.98163
variant: negative angle,OFF,cos,-79.0,-79.0,0.19081,0.19080899537654492,1.004623455092002e-06,PASS,yes,5.0,True,,0.19081
variant: negative angle,OFF,tan,-79.0,-79.0,-5.14455,-5.144554015970307,4.015970307413852e-06,PASS,yes,5.0,True,,-5.14455
variant: integer (control),OFF,sin,80.0,80.0,0.98481,0.984807753012208,2.2469877919428782e-06,PASS,yes,5.0,True,,0.98481
variant: integer (control),OFF,cos,80.0,80.0,0.17365,0.17364817766693041,1.8223330695843476e-06,PASS,yes,5.0,True,,0.17365
variant: integer (control),OFF,tan,80.0,80.0,5.67128,5.671281819617707,1.8196177062890229e-06,PASS,yes,5.0,True,,5.67128
variant: +0.5 degrees,OFF,sin,80.5,80.5,0.98629,0.9862856015372314,4.398462768562261e-06,PASS,yes,5.0,True,,0.98629
variant: +0.5 degrees,OFF,cos,80.5,80.5,1.43907,0.1650476058606776,1.2740223941393225,FAIL,no,5.0,True,,1.43907
variant: +0.5 degrees,OFF,tan,80.5,80.5,5.67128,5.975764364433067,0.30448436443306637,FAIL,no,5.0,True,,5.67128
variant: +0.xx degrees (untabulated),OFF,sin,80.61,80.61,0.98684,0.9866006523384224,0.00023934766157762688,FAIL,yes,5.0,True,,0.98684
variant: +0.xx degrees (untabulated),OFF,cos,80.61,80.61,0.16421,0.1631537704296143,0.0010562295703857028,FAIL,no,5.0,True,,0.16421
variant: +0.xx degrees (untabulated),OFF,tan,80.61,80.61,10.75369,6.0470600816672455,4.706629918332755,FAIL,no,5.0,True,,10.75369
variant: +360 degrees,OFF,sin,80.0,440.0,-0.71934,0.984807753012208,1.704147753012208,FAIL,no,5.0,True,,-0.71934
variant: +360 degrees,OFF,cos,80.0,440.0,-0.30902,0.17364817766693041,0.48266817766693043,FAIL,no,5.0,True,,-0.30902
variant: +360 degrees,OFF,tan,80.0,440.0,-0.96569,5.671281819617707,6.636971819617707,FAIL,no,5.0,True,,-0.96569
variant: negative angle,OFF,sin,-80.0,-80.0,-0.98481,-0.984807753012208,2.2469877919428782e-06,PASS,yes,5.0,True,,-0.98481
variant: negative angle,OFF,cos,-80.0,-80.0,0.17365,0.17364817766693041,1.8223330695843476e-06,PASS,yes,5.0,True,,0.17365
variant: negative angle,OFF,tan,-80.0,-80.0,-5.67128,-5.671281819617707,1.8196177062890229e-06,PASS,yes,5.0,True,,-5.67128
variant: integer (control),OFF,sin,81.0,81.0,0.98769,0.9876883405951378,1.6594048621865198e-06,PASS,yes,5.0,True,,0.98769
variant: integer (control),OFF,cos,81.0,81.0,0.15643,0.15643446504023092,4.465040230910988e-06,PASS,yes,5.0,True,,0.15643
variant: integer (control),OFF,tan,81.0,81.0,6.31375,6.313751514675041,1.5146750413919108e-06,PASS,yes,5.0,True,,6.31375
variant: +0.5 degrees,OFF,sin,81.5,81.5,0.98902,0.9890158633619168,4.136638083185318e-06,PASS,yes,5.0,True,,0.98902
variant: +0.5 degrees,OFF,cos,81.5,81.5,0.14781,0.14780941112961055,5.888703894507685e-07,PASS,yes,5.0,True,,0.14781
variant: +0.5 degrees,OFF,tan,81.5,81.5,6.24869,6.691156238317412,0.4424662383174125,FAIL,no,5.0,True,,6.24869
variant: +0.xx degrees (untabulated),OFF,sin,81.45,81.45,0.98902,0.9888864987445046,0.00013350125549538294,FAIL,yes,5.0,True,,0.98902
variant: +0.xx degrees (untabulated),OFF,cos,81.45,81.45,0.14814,0.14867243389692286,0.0005324338969228681,FAIL,yes,5.0,True,,0.14814
variant: +0.xx degrees (untabulated),OFF,tan,81.45,81.45,1.52442,6.651444876661644,5.127024876661644,FAIL,no,5.0,True,,1.52442
variant: +360 degrees,OFF,sin,81.0,441.0,-0.69466,0.9876883405951378,1.6823483405951378,FAIL,no,5.0,True,,-0.69466
variant: +360 degrees,OFF,cos,81.0,441.0,-0.71934,0.15643446504023092,0.8757744650402309,FAIL,no,5.0,True,,-0.71934
variant: +360 degrees,OFF,tan,81.0,441.0,0.02802,6.313751514675041,6.285731514675041,FAIL,no,5.0,True,,0.02802
variant: negative angle,OFF,sin,-81.0,-81.0,-0.98769,-0.9876883405951378,1.6594048621865198e-06,PASS,yes,5.0,True,,-0.98769
variant: negative angle,OFF,cos,-81.0,-81.0,0.15643,0.15643446504023092,4.465040230910988e-06,PASS,yes,5.0,True,,0.15643
variant: negative angle,OFF,tan,-81.0,-81.0,-6.31375,-6.313751514675041,1.5146750413919108e-06,PASS,yes,5.0,True,,-6.31375
variant: integer (control),OFF,sin,82.0,82.0,0.99027,0.9902680687415704,1.9312584296216073e-06,PASS,yes,5.0,True,,0.99027
variant: integer (control),OFF,cos,82.0,82.0,0.13917,0.13917310096006547,3.1009600654774427e-06,PASS,yes,5.0,True,,0.13917
variant: integer (control),OFF,tan,82.0,82.0,11.43005,7.115369722384207,4.314680277615793,FAIL,no,5.0,True,,11.43005
variant: +0.5 degrees,OFF,sin,82.5,82.5,0.99144,0.9914448613738104,4.861373810394198e-06,PASS,yes,5.0,True,,0.99144
variant: +0.5 degrees,OFF,cos,82.5,82.5,0.13053,0.1305261922200517,3.8077799482949537e-06,PASS,yes,5.0,True,,0.13053
variant: +0.5 degrees,OFF,tan,82.5,82.5,14.9282,7.5957541127251424,7.332445887274858,FAIL,no,5.0,True,,14.92820
variant: +0.xx degrees (untabulated),OFF,sin,82.45,82.45,0.99137,0.9913305782833557,3.94217166442834e-05,FAIL,yes,5.0,True,,0.99137
variant: +0.xx degrees (untabulated),OFF,cos,82.45,82.45,0.13177,0.13139134126869811,0.0003786587313018841,FAIL,yes,5.0,True,,0.13177
variant: +0.xx degrees (untabulated),OFF,tan,82.45,82.45,14.55734,7.5448699184527195,7.0124700815472805,FAIL,no,5.0,True,,14.55734
variant: +360 degrees,OFF,sin,82.0,442.0,-0.69496,0.9902680687415704,1.6852280687415704,FAIL,no,5.0,True,,-0.69496
variant: +360 degrees,OFF,cos,82.0,442.0,-0.97029,0.13917310096006547,1.1094631009600655,FAIL,no,5.0,True,,-0.97029
variant: +360 degrees,OFF,tan,82.0,442.0,-0.96569,7.115369722384207,8.081059722384207,FAIL,no,5.0,True,,-0.96569
variant: negative angle,OFF,sin,-82.0,-82.0,-0.99027,-0.9902680687415704,1.9312584296216073e-06,PASS,yes,5.0,True,,-0.99027
variant: negative angle,OFF,cos,-82.0,-82.0,0.13917,0.13917310096006547,3.1009600654774427e-06,PASS,yes,5.0,True,,0.13917
variant: negative angle,OFF,tan,-82.0,-82.0,-7.11537,-7.115369722384207,2.776157934647472e-07,PASS,yes,5.0,True,,-7.11537
variant: integer (control),OFF,sin,83.0,83.0,0.99255,0.992546151641322,3.848358678060215e-06,PASS,yes,5.0,True,,0.99255
variant: integer (control),OFF,cos,83.0,83.0,11.49035,0.12186934340514749,11.368480656594851,FAIL,no,5.0,True,,11.49035
variant: integer (control),OFF,tan,83.0,83.0,11.43005,8.144346427974593,3.2857035720254064,FAIL,no,5.0,True,,11.43005
variant: +0.5 degrees,OFF,sin,83.5,83.5,0.99357,0.9935718556765875,1.8556765875032966e-06,PASS,yes,5.0,True,,0.99357
variant: +0.5 degrees,OFF,cos,83.5,83.5,11.11214,0.11320321376790683,10.998936786232093,FAIL,no,5.0,True,,11.11214
variant: +0.5 degrees,OFF,tan,83.5,83.5,10.85085,8.776887356869949,2.0739626431300504,FAIL,no,5.0,True,,10.85085
variant: +0.xx degrees (untabulated),OFF,sin,83.12,83.12,0.99278,0.9927992171141706,1.921711417063321e-05,FAIL,yes,5.0,True,,0.99278
variant: +0.xx degrees (untabulated),OFF,cos,83.12,83.12,11.56434,0.11979029383672943,11.44454970616327,FAIL,no,5.0,True,,11.56434
variant: +0.xx degrees (untabulated),OFF,tan,83.12,83.12,11.68147,8.287810183246783,3.3936598167532157,FAIL,no,5.0,True,,11.68147
variant: +360 degrees,OFF,sin,83.0,443.0,-0.71934,0.992546151641322,1.711886151641322,FAIL,no,5.0,True,,-0.71934
variant: +360 degrees,OFF,cos,83.0,443.0,-0.71934,0.12186934340514749,0.8412093434051475,FAIL,no,5.0,True,,-0.71934
variant: +360 degrees,OFF,tan,83.0,443.0,-0.96569,8.144346427974593,9.110036427974594,FAIL,no,5.0,True,,-0.96569
variant: negative angle,OFF,sin,-83.0,-83.0,-0.99255,-0.992546151641322,3.848358678060215e-06,PASS,yes,5.0,True,,-0.99255
variant: negative angle,OFF,cos,-83.0,-83.0,0.12187,0.12186934340514749,6.565948525161236e-07,PASS,yes,5.0,True,,0.12187
variant: negative angle,OFF,tan,-83.0,-83.0,-8.14435,-8.144346427974593,3.572025406128887e-06,PASS,yes,5.0,True,,-8.14435
variant: integer (control),OFF,sin,84.0,84.0,0.99452,0.9945218953682733,1.8953682733302557e-06,PASS,yes,5.0,True,,0.99452
variant: integer (control),OFF,cos,84.0,84.0,0.10453,0.10452846326765346,1.5367323465409477e-06,PASS,yes,5.0,True,,0.10453
variant: integer (control),OFF,tan,84.0,84.0,9.51436,9.514364454222587,4.454222587213508e-06,PASS,yes,5.0,True,,9.51436
variant: +0.5 degrees,OFF,sin,84.5,84.5,0.99539,0.9953961983671787,6.198367178744668e-06,FAIL,yes,5.0,True,,0.99539
variant: +0.5 degrees,OFF,cos,84.5,84.5,0.09585,0.09584575252022406,4.247479775940088e-06,PASS,yes,5.0,True,,0.09585
variant: +0.5 degrees,OFF,tan,84.5,84.5,10.143,10.38539708013815,0.24239708013814898,FAIL,no,5.0,True,,10.14300
variant: +0.xx degrees (untabulated),OFF,sin,84.07,84.07,0.99483,0.9946488587215216,0.00018114127847834727,FAIL,yes,5.0,True,,0.99483
variant: +0.xx degrees (untabulated),OFF,cos,84.07,84.07,0.09885,0.10331334784999727,0.004463347849997273,FAIL,no,5.0,True,,0.09885
variant: +0.xx degrees (untabulated),OFF,tan,84.07,84.07,10.10185,9.627496150503925,0.47435384949607595,FAIL,no,5.0,True,,10.10185
variant: +360 degrees,OFF,sin,84.0,444.0,-0.71934,0.9945218953682733,1.7138618953682734,FAIL,no,5.0,True,,-0.71934
variant: +360 degrees,OFF,cos,84.0,444.0,-0.71934,0.10452846326765346,0.8238684632676534,FAIL,no,5.0,True,,-0.71934
variant: +360 degrees,OFF,tan,84.0,444.0,-0.02933,9.514364454222587,9.543694454222587,FAIL,no,5.0,True,,-0.02933
variant: negative angle,OFF,sin,-84.0,-84.0,-0.99452,-0.9945218953682733,1.8953682733302557e-06,PASS,yes,5.0,True,,-0.99452
variant: negative angle,OFF,cos,-84.0,-84.0,0.10453,0.10452846326765346,1.5367323465409477e-06,PASS,yes,5.0,True,,0.10453
variant: negative angle,OFF,tan,-84.0,-84.0,-9.51436,-9.514364454222587,4.454222587213508e-06,PASS,yes,5.0,True,,-9.51436
variant: integer (control),OFF,sin,85.0,85.0,0.99619,0.9961946980917455,4.698091745525268e-06,PASS,yes,5.0,True,,0.99619
variant: integer (control),OFF,cos,85.0,85.0,0.08716,0.08715574274765814,4.257252341863249e-06,PASS,yes,5.0,True,,0.08716
variant: integer (control),OFF,tan,85.0,85.0,11.43005,11.430052302761348,2.302761348715876e-06,PASS,yes,5.0,True,,11.43005
variant: +0.5 degrees,OFF,sin,85.5,85.5,0.99692,0.996917333733128,2.6662668720645044e-06,PASS,yes,5.0,True,,0.99692
variant: +0.5 degrees,OFF,cos,85.5,85.5,0.07846,0.078459095727845,9.042721550028832e-07,PASS,yes,5.0,True,,0.07846
variant: +0.5 degrees,OFF,tan,85.5,85.5,11.66291,12.706204736174696,1.0432947361746958,FAIL,no,5.0,True,,11.66291
variant: +0.xx degrees (untabulated),OFF,sin,85.43,85.43,0.99652,0.99682073387662,0.0003007338766199963,FAIL,yes,5.0,True,,0.99652
variant: +0.xx degrees (untabulated),OFF,cos,85.43,85.43,0.0757,0.07967700115890952,0.003977001158909518,FAIL,no,5.0,True,,0.07570
variant: +0.xx degrees (untabulated),OFF,tan,85.43,85.43,11.52385,12.510771231067535,0.9869212310675355,FAIL,no,5.0,True,,11.52385
variant: +360 degrees,OFF,sin,85.0,445.0,-0.71934,0.9961946980917455,1.7155346980917456,FAIL,no,5.0,True,,-0.71934
variant: +360 degrees,OFF,cos,85.0,445.0,-0.71934,0.08715574274765814,0.8064957427476581,FAIL,no,5.0,True,,-0.71934
variant: +360 degrees,OFF,tan,85.0,445.0,0.03689,11.430052302761348,11.393162302761349,FAIL,no,5.0,True,,0.03689
variant: negative angle,OFF,sin,-85.0,-85.0,-0.99619,-0.9961946980917455,4.698091745525268e-06,PASS,yes,5.0,True,,-0.99619
variant: negative angle,OFF,cos,-85.0,-85.0,0.08716,0.08715574274765814,4.257252341863249e-06,PASS,yes,5.0,True,,0.08716
variant: negative angle,OFF,tan,-85.0,-85.0,-11.43005,-11.430052302761348,2.302761348715876e-06,PASS,yes,5.0,True,,-11.43005
variant: integer (control),OFF,sin,86.0,86.0,0.99756,0.9975640502598242,4.050259824195379e-06,PASS,yes,5.0,True,,0.99756
variant: integer (control),OFF,cos,86.0,86.0,0.06976,0.06975647374412523,3.5262558747695127e-06,PASS,yes,5.0,True,,0.06976
variant: integer (control),OFF,tan,86.0,86.0,14.30067,14.300666256711942,3.7432880581889094e-06,PASS,yes,5.0,True,,14.30067
variant: +0.5 degrees,OFF,sin,86.5,86.5,0.99829,0.9981347984218669,0.00015520157813309066,FAIL,yes,5.0,True,,0.99829
variant: +0.5 degrees,OFF,cos,86.5,86.5,0.06105,0.06104853953485691,1.4604651430924487e-06,PASS,yes,5.0,True,,0.06105
variant: +0.5 degrees,OFF,tan,86.5,86.5,15.25488,16.349855476099663,1.0949754760996626,FAIL,no,5.0,True,,15.25488
variant: +0.xx degrees (untabulated),OFF,sin,86.82,86.82,0.99848,0.998460188734207,1.9811265792979427e-05,FAIL,yes,5.0,True,,0.99848
variant: +0.xx degrees (untabulated),OFF,cos,86.82,86.82,0.05627,0.05547298002497907,0.0007970199750209281,FAIL,yes,5.0,True,,0.05627
variant: +0.xx degrees (untabulated),OFF,tan,86.82,86.82,15.75877,17.999036436921322,2.2402664369213223,FAIL,no,5.0,True,,15.75877
variant: +360 degrees,OFF,sin,86.0,446.0,-0.71934,0.9975640502598242,1.7169040502598243,FAIL,no,5.0,True,,-0.71934
variant: +360 degrees,OFF,cos,86.0,446.0,-0.71934,0.06975647374412523,0.7890964737441252,FAIL,no,5.0,True,,-0.71934
variant: +360 degrees,OFF,tan,86.0,446.0,-0.03492,14.300666256711942,14.335586256711942,FAIL,no,5.0,True,,-0.03492
variant: negative angle,OFF,sin,-86.0,-86.0,-0.99756,-0.9975640502598242,4.050259824195379e-06,PASS,yes,5.0,True,,-0.99756
variant: negative angle,OFF,cos,-86.0,-86.0,0.06976,0.06975647374412523,3.5262558747695127e-06,PASS,yes,5.0,True,,0.06976
variant: negative angle,OFF,tan,-86.0,-86.0,-14.30067,-14.300666256711942,3.7432880581889094e-06,PASS,yes,5.0,True,,-14.30067
variant: integer (control),OFF,sin,87.0,87.0,0.99863,0.9986295347545738,4.652454261844241e-07,PASS,yes,5.0,True,,0.99863
variant: integer (control),OFF,cos,87.0,87.0,0.05234,0.052335956242943966,4.043757056031161e-06,PASS,yes,5.0,True,,0.05234
variant: integer (control),OFF,tan,87.0,87.0,19.0809,19.08113668772816,0.00023668772816165529,FAIL,yes,5.0,True,,19.08090
variant: +0.5 degrees,OFF,sin,87.5,87.5,0.99912,0.9990482215818578,7.177841814220987e-05,FAIL,yes,5.0,True,,0.99912
variant: +0.5 degrees,OFF,cos,87.5,87.5,0.04362,0.04361938736533601,6.126346639920288e-07,PASS,yes,5.0,True,,0.04362
variant: +0.5 degrees,OFF,tan,87.5,87.5,19.0809,22.903765548431192,3.822865548431192,FAIL,no,5.0,True,,19.08090
variant: +0.xx degrees (untabulated),OFF,sin,87.68,87.68,0.99907,0.999180325602039,0.00011032560203894093,FAIL,yes,5.0,True,,0.99907
variant: +0.xx degrees (untabulated),OFF,cos,87.68,87.68,0.0421,0.04048057472175247,0.00161942527824753,FAIL,no,5.0,True,,0.04210
variant: +0.xx degrees (untabulated),OFF,tan,87.68,87.68,19.0809,24.682957998250053,5.602057998250054,FAIL,no,5.0,True,,19.08090
variant: +360 degrees,OFF,sin,87.0,447.0,-0.70091,0.9986295347545738,1.6995395347545739,FAIL,no,5.0,True,,-0.70091
variant: +360 degrees,OFF,cos,87.0,447.0,-0.71934,0.052335956242943966,0.7716759562429439,FAIL,no,5.0,True,,-0.71934
variant: +360 degrees,OFF,tan,87.0,447.0,-0.03689,19.08113668772816,19.11802668772816,FAIL,no,5.0,True,,-0.03689
variant: negative angle,OFF,sin,-87.0,-87.0,-0.99863,-0.9986295347545738,4.652454261844241e-07,PASS,yes,5.0,True,,-0.99863
variant: negative angle,OFF,cos,-87.0,-87.0,0.05234,0.052335956242943966,4.043757056031161e-06,PASS,yes,5.0,True,,0.05234
